"Flow Depth, D [m]",SLOPE,CHARGE,"Channel Width, B [m]","Particle size, d [m]",Bed Form
2.191921443,0.0008801201,62458.31009,174.5352471,0.01424667,2
2.189612043,0.0008807420,62439.48091,174.3498324,0.014265915,2
2.187302643,0.0008813638,62420.65173,174.1644176,0.01428516,2
2.184993243,0.0008819856,62401.82255,173.9790029,0.014304406,2
2.182683843,0.0008826074,62382.99337,173.7935881,0.014323651,2
2.180374443,0.0008832293,62364.16418,173.6081734,0.014342897,2
2.178065043,0.0008838511,62345.335,173.4227586,0.014362142,2
2.175755643,0.0008844729,62326.50582,173.2373439,0.014381387,2
2.173446243,0.0008850947,62307.67664,173.0519291,0.014400633,2
2.171136843,0.0008857166,62288.84746,172.8665143,0.014419878,2
2.168827443,0.0008863384,62270.01828,172.6810996,0.014439124,2
2.166518043,0.0008869602,62251.1891,172.4956848,0.014458369,2
2.164208643,0.0008875820,62232.35991,172.3102701,0.014477615,2
2.161899243,0.0008882039,62213.53073,172.1248553,0.01449686,2
2.159589843,0.0008888257,62194.70155,171.9394406,0.014516105,2
2.157280443,0.0008894475,62175.87237,171.7540258,0.014535351,2
2.154971042,0.0008900693,62157.04319,171.568611,0.014554596,2
2.152661642,0.0008906912,62138.21401,171.3831963,0.014573842,2
2.150352242,0.0008913130,62119.38483,171.1977815,0.014593087,2
2.148042842,0.0008919348,62100.55564,171.0123668,0.014612333,2
2.145733442,0.0008925566,62081.72646,170.826952,0.014631578,2
2.143424042,0.0008931785,62062.89728,170.6415373,0.014650823,2
2.141114642,0.0008938003,62044.0681,170.4561225,0.014670069,2
2.138805242,0.0008944221,62025.23892,170.2707077,0.014689314,2
2.136495842,0.0008950439,62006.40974,170.085293,0.01470856,2
2.134186442,0.0008956658,61987.58055,169.8998782,0.014727805,2
2.131877042,0.0008962876,61968.75137,169.7144635,0.014747051,2
2.129567642,0.0008969094,61949.92219,169.5290487,0.014766296,2
2.127258242,0.0008975312,61931.09301,169.343634,0.014785541,2
2.124948842,0.0008981531,61912.26383,169.1582192,0.014804787,2
2.122639442,0.0008987749,61893.43465,168.9728044,0.014824032,2
2.120330042,0.0008993967,61874.60547,168.7873897,0.014843278,2
2.118020642,0.0009000185,61855.77628,168.6019749,0.014862523,2
2.115711242,0.0009006404,61836.9471,168.4165602,0.014881769,2
2.113401842,0.0009012622,61818.11792,168.2311454,0.014901014,2
2.111092442,0.0009018840,61799.28874,168.0457307,0.014920259,2
2.108783042,0.0009025058,61780.45956,167.8603159,0.014939505,2
2.106473642,0.0009031277,61761.63038,167.6749011,0.01495875,2
2.104164242,0.0009037495,61742.8012,167.4894864,0.014977996,2
2.101854842,0.0009043713,61723.97201,167.3040716,0.014997241,2
2.099545442,0.0009049931,61705.14283,167.1186569,0.015016487,2
2.097236042,0.0009056150,61686.31365,166.9332421,0.015035732,2
2.094926642,0.0009062368,61667.48447,166.7478274,0.015054977,2
2.092617242,0.0009068586,61648.65529,166.5624126,0.015074223,2
2.090307842,0.0009074804,61629.82611,166.3769978,0.015093468,2
2.087998442,0.0009081023,61610.99692,166.1915831,0.015112714,2
2.085689042,0.0009087241,61592.16774,166.0061683,0.015131959,2
2.083379642,0.0009093459,61573.33856,165.8207536,0.015151204,2
2.081070242,0.0009099677,61554.50938,165.6353388,0.01517045,2
2.078760842,0.0009105896,61535.6802,165.4499241,0.015189695,2
2.076451441,0.0009112114,61516.85102,165.2645093,0.015208941,2
2.074142041,0.0009118332,61498.02184,165.0790946,0.015228186,2
2.071832641,0.0009124550,61479.19265,164.8936798,0.015247432,2
2.069523241,0.0009130769,61460.36347,164.708265,0.015266677,2
2.067213841,0.0009136987,61441.53429,164.5228503,0.015285922,2
2.064904441,0.0009143205,61422.70511,164.3374355,0.015305168,2
2.062595041,0.0009149423,61403.87593,164.1520208,0.015324413,2
2.060285641,0.0009155642,61385.04675,163.966606,0.015343659,2
2.057976241,0.0009161860,61366.21757,163.7811913,0.015362904,2
2.055666841,0.0009168078,61347.38838,163.5957765,0.01538215,2
2.053357441,0.0009174296,61328.5592,163.4103617,0.015401395,2
2.051048041,0.0009180515,61309.73002,163.224947,0.01542064,2
2.048738641,0.0009186733,61290.90084,163.0395322,0.015439886,2
2.046429241,0.0009192951,61272.07166,162.8541175,0.015459131,2
2.044119841,0.0009199169,61253.24248,162.6687027,0.015478377,2
2.041810441,0.0009205388,61234.41329,162.483288,0.015497622,2
2.039501041,0.0009211606,61215.58411,162.2978732,0.015516868,2
2.037191641,0.0009217824,61196.75493,162.1124584,0.015536113,2
2.034882241,0.0009224042,61177.92575,161.9270437,0.015555358,2
2.032572841,0.0009230261,61159.09657,161.7416289,0.015574604,2
2.030263441,0.0009236479,61140.26739,161.5562142,0.015593849,2
2.027954041,0.0009242697,61121.43821,161.3707994,0.015613095,2
2.025644641,0.0009248915,61102.60902,161.1853847,0.01563234,2
2.023335241,0.0009255134,61083.77984,160.9999699,0.015651586,2
2.021025841,0.0009261352,61064.95066,160.8145551,0.015670831,2
2.018716441,0.0009267570,61046.12148,160.6291404,0.015690076,2
2.016407041,0.0009273788,61027.2923,160.4437256,0.015709322,2
2.014097641,0.0009280007,61008.46312,160.2583109,0.015728567,2
2.011788241,0.0009286225,60989.63394,160.0728961,0.015747813,2
2.009478841,0.0009292443,60970.80475,159.8874814,0.015767058,2
2.007169441,0.0009298661,60951.97557,159.7020666,0.015786303,2
,,Total load (t/d),,,6
2.526784447,0.0007899555,65188.54141,201.4203869,0.011456083,2
2.524475047,0.0007905773,65169.71223,201.2349721,0.011475328,2
2.522165647,0.0007911992,65150.88305,201.0495574,0.011494574,2
2.519856247,0.0007918210,65132.05387,200.8641426,0.011513819,2
2.517546847,0.0007924428,65113.22468,200.6787279,0.011533065,2
2.515237447,0.0007930646,65094.3955,200.4933131,0.01155231,2
2.512928047,0.0007936865,65075.56632,200.3078984,0.011571556,2
2.510618647,0.0007943083,65056.73714,200.1224836,0.011590801,2
2.508309247,0.0007949301,65037.90796,199.9370688,0.011610046,2
2.505999847,0.0007955519,65019.07878,199.7516541,0.011629292,2
2.503690447,0.0007961738,65000.24959,199.5662393,0.011648537,2
2.501381047,0.0007967956,64981.42041,199.3808246,0.011667783,2
2.499071647,0.0007974174,64962.59123,199.1954098,0.011687028,2
2.496762247,0.0007980392,64943.76205,199.0099951,0.011706274,2
2.494452847,0.0007986611,64924.93287,198.8245803,0.011725519,2
2.492143447,0.0007992829,64906.10369,198.6391655,0.011744764,2
2.489834047,0.0007999047,64887.27451,198.4537508,0.01176401,2
2.487524647,0.0008005265,64868.44532,198.268336,0.011783255,2
2.485215247,0.0008011484,64849.61614,198.0829213,0.011802501,2
2.482905847,0.0008017702,64830.78696,197.8975065,0.011821746,2
2.480596447,0.0008023920,64811.95778,197.7120918,0.011840991,2
2.478287047,0.0008030138,64793.1286,197.526677,0.011860237,2
2.475977647,0.0008036357,64774.29942,197.3412622,0.011879482,2
2.473668247,0.0008042575,64755.47024,197.1558475,0.011898728,2
,,Total load (t/d),,,6
2.526784447,0.0007899555,65188.54141,201.4203869,0.011456083,2
2.524475047,0.0007905773,65169.71223,201.2349721,0.011475328,2
2.522165647,0.0007911992,65150.88305,201.0495574,0.011494574,2
2.519856247,0.0007918210,65132.05387,200.8641426,0.011513819,2
2.517546847,0.0007924428,65113.22468,200.6787279,0.011533065,2
2.515237447,0.0007930646,65094.3955,200.4933131,0.01155231,2
2.512928047,0.0007936865,65075.56632,200.3078984,0.011571556,2
2.510618647,0.0007943083,65056.73714,200.1224836,0.011590801,2
2.508309247,0.0007949301,65037.90796,199.9370688,0.011610046,2
2.505999847,0.0007955519,65019.07878,199.7516541,0.011629292,2
2.503690447,0.0007961738,65000.24959,199.5662393,0.011648537,2
2.501381047,0.0007967956,64981.42041,199.3808246,0.011667783,2
2.499071647,0.0007974174,64962.59123,199.1954098,0.011687028,2
2.496762247,0.0007980392,64943.76205,199.0099951,0.011706274,2
2.494452847,0.0007986611,64924.93287,198.8245803,0.011725519,2
2.492143447,0.0007992829,64906.10369,198.6391655,0.011744764,2
2.489834047,0.0007999047,64887.27451,198.4537508,0.01176401,2
2.487524647,0.0008005265,64868.44532,198.268336,0.011783255,2
2.485215247,0.0008011484,64849.61614,198.0829213,0.011802501,2
2.482905847,0.0008017702,64830.78696,197.8975065,0.011821746,2
2.480596447,0.0008023920,64811.95778,197.7120918,0.011840991,2
2.478287047,0.0008030138,64793.1286,197.526677,0.011860237,2
2.475977647,0.0008036357,64774.29942,197.3412622,0.011879482,2
2.473668247,0.0008042575,64755.47024,197.1558475,0.011898728,2
2.471358847,0.0008048793,64736.64105,196.9704327,0.011917973,2
2.469049447,0.0008055011,64717.81187,196.785018,0.011937219,2
2.466740047,0.0008061230,64698.98269,196.5996032,0.011956464,2
2.464430646,0.0008067448,64680.15351,196.4141885,0.011975709,2
2.462121246,0.0008073666,64661.32433,196.2287737,0.011994955,2
2.459811846,0.0008079884,64642.49515,196.0433589,0.0120142,2
2.457502446,0.0008086103,64623.66596,195.8579442,0.012033446,2
2.455193046,0.0008092321,64604.83678,195.6725294,0.012052691,2
2.452883646,0.0008098539,64586.0076,195.4871147,0.012071937,2
2.450574246,0.0008104757,64567.17842,195.3016999,0.012091182,2
2.448264846,0.0008110976,64548.34924,195.1162852,0.012110427,2
2.445955446,0.0008117194,64529.52006,194.9308704,0.012129673,2
2.443646046,0.0008123412,64510.69088,194.7454556,0.012148918,2
2.441336646,0.0008129630,64491.86169,194.5600409,0.012168164,2
2.439027246,0.0008135849,64473.03251,194.3746261,0.012187409,2
2.436717846,0.0008142067,64454.20333,194.1892114,0.012206655,2
2.434408446,0.0008148285,64435.37415,194.0037966,0.0122259,2
2.432099046,0.0008154503,64416.54497,193.8183819,0.012245145,2
2.429789646,0.0008160722,64397.71579,193.6329671,0.012264391,2
2.427480246,0.0008166940,64378.88661,193.4475523,0.012283636,2
2.425170846,0.0008173158,64360.05742,193.2621376,0.012302882,2
2.422861446,0.0008179376,64341.22824,193.0767228,0.012322127,2
2.420552046,0.0008185595,64322.39906,192.8913081,0.012341373,2
2.418242646,0.0008191813,64303.56988,192.7058933,0.012360618,2
2.415933246,0.0008198031,64284.7407,192.5204786,0.012379863,2
2.413623846,0.0008204249,64265.91152,192.3350638,0.012399109,2
2.411314446,0.0008210468,64247.08233,192.1496491,0.012418354,2
2.409005046,0.0008216686,64228.25315,191.9642343,0.0124376,2
2.406695646,0.0008222904,64209.42397,191.7788195,0.012456845,2
2.404386246,0.0008229122,64190.59479,191.5934048,0.01247609,2
2.402076846,0.0008235341,64171.76561,191.40799,0.012495336,2
2.399767446,0.0008241559,64152.93643,191.2225753,0.012514581,2
2.397458046,0.0008247777,64134.10725,191.0371605,0.012533827,2
2.395148646,0.0008253995,64115.27806,190.8517458,0.012553072,2
2.392839246,0.0008260214,64096.44888,190.666331,0.012572318,2
2.390529846,0.0008266432,64077.6197,190.4809162,0.012591563,2
2.388220446,0.0008272650,64058.79052,190.2955015,0.012610808,2
2.385911045,0.0008278868,64039.96134,190.1100867,0.012630054,2
2.383601645,0.0008285087,64021.13216,189.924672,0.012649299,2
2.381292245,0.0008291305,64002.30298,189.7392572,0.012668545,2
2.378982845,0.0008297523,63983.47379,189.5538425,0.01268779,2
2.376673445,0.0008303741,63964.64461,189.3684277,0.012707036,2
2.374364045,0.0008309960,63945.81543,189.1830129,0.012726281,2
2.372054645,0.0008316178,63926.98625,188.9975982,0.012745526,2
2.369745245,0.0008322396,63908.15707,188.8121834,0.012764772,2
2.367435845,0.0008328614,63889.32789,188.6267687,0.012784017,2
2.365126445,0.0008334833,63870.4987,188.4413539,0.012803263,2
2.362817045,0.0008341051,63851.66952,188.2559392,0.012822508,2
2.360507645,0.0008347269,63832.84034,188.0705244,0.012841754,2
2.358198245,0.0008353487,63814.01116,187.8851096,0.012860999,2
2.355888845,0.0008359706,63795.18198,187.6996949,0.012880244,2
2.353579445,0.0008365924,63776.3528,187.5142801,0.01289949,2
2.351270045,0.0008372142,63757.52362,187.3288654,0.012918735,2
2.348960645,0.0008378360,63738.69443,187.1434506,0.012937981,2
2.346651245,0.0008384579,63719.86525,186.9580359,0.012957226,2
2.344341845,0.0008390797,63701.03607,186.7726211,0.012976472,2
2.342032445,0.0008397015,63682.20689,186.5872063,0.012995717,2
2.339723045,0.0008403233,63663.37771,186.4017916,0.013014962,2
2.337413645,0.0008409452,63644.54853,186.2163768,0.013034208,2
2.335104245,0.0008415670,63625.71935,186.0309621,0.013053453,2
2.332794845,0.0008421888,63606.89016,185.8455473,0.013072699,2
2.330485445,0.0008428106,63588.06098,185.6601326,0.013091944,2
2.328176045,0.0008434325,63569.2318,185.4747178,0.013111189,2
2.325866645,0.0008440543,63550.40262,185.289303,0.013130435,2
2.323557245,0.0008446761,63531.57344,185.1038883,0.01314968,2
2.321247845,0.0008452979,63512.74426,184.9184735,0.013168926,2
2.318938445,0.0008459198,63493.91507,184.7330588,0.013188171,2
2.316629045,0.0008465416,63475.08589,184.547644,0.013207417,2
2.314319645,0.0008471634,63456.25671,184.3622293,0.013226662,2
2.312010245,0.0008477852,63437.42753,184.1768145,0.013245907,2
2.309700844,0.0008484071,63418.59835,183.9913997,0.013265153,2
2.307391444,0.0008490289,63399.76917,183.805985,0.013284398,2
2.305082044,0.0008496507,63380.93999,183.6205702,0.013303644,2
2.302772644,0.0008502725,63362.1108,183.4351555,0.013322889,2
2.300463244,0.0008508944,63343.28162,183.2497407,0.013342135,2
2.298153844,0.0008515162,63324.45244,183.064326,0.01336138,2
2.295844444,0.0008521380,63305.62326,182.8789112,0.013380625,2
2.293535044,0.0008527598,63286.79408,182.6934965,0.013399871,2
2.291225644,0.0008533817,63267.9649,182.5080817,0.013419116,2
2.288916244,0.0008540035,63249.13572,182.3226669,0.013438362,2
2.286606844,0.0008546253,63230.30653,182.1372522,0.013457607,2
2.284297444,0.0008552471,63211.47735,181.9518374,0.013476853,2
2.281988044,0.0008558690,63192.64817,181.7664227,0.013496098,2
2.279678644,0.0008564908,63173.81899,181.5810079,0.013515343,2
2.277369244,0.0008571126,63154.98981,181.3955932,0.013534589,2
2.275059844,0.0008577344,63136.16063,181.2101784,0.013553834,2
2.272750444,0.0008583563,63117.33144,181.0247636,0.01357308,2
2.270441044,0.0008589781,63098.50226,180.8393489,0.013592325,2
2.268131644,0.0008595999,63079.67308,180.6539341,0.013611571,2
2.265822244,0.0008602217,63060.8439,180.4685194,0.013630816,2
2.263512844,0.0008608436,63042.01472,180.2831046,0.013650061,2
2.261203444,0.0008614654,63023.18554,180.0976899,0.013669307,2
2.258894044,0.0008620872,63004.35636,179.9122751,0.013688552,2
2.256584644,0.0008627090,62985.52717,179.7268603,0.013707798,2
2.254275244,0.0008633309,62966.69799,179.5414456,0.013727043,2
2.251965844,0.0008639527,62947.86881,179.3560308,0.013746288,2
2.249656444,0.0008645745,62929.03963,179.1706161,0.013765534,2
2.247347044,0.0008651963,62910.21045,178.9852013,0.013784779,2
2.245037644,0.0008658182,62891.38127,178.7997866,0.013804025,2
2.242728244,0.0008664400,62872.55209,178.6143718,0.01382327,2
2.240418844,0.0008670618,62853.7229,178.428957,0.013842516,2
2.238109444,0.0008676836,62834.89372,178.2435423,0.013861761,2
2.235800044,0.0008683055,62816.06454,178.0581275,0.013881006,2
2.233490644,0.0008689273,62797.23536,177.8727128,0.013900252,2
2.231181243,0.0008695491,62778.40618,177.687298,0.013919497,2
2.228871843,0.0008701709,62759.577,177.5018833,0.013938743,2
2.226562443,0.0008707928,62740.74781,177.3164685,0.013957988,2
2.224253043,0.0008714146,62721.91863,177.1310537,0.013977234,2
2.221943643,0.0008720364,62703.08945,176.945639,0.013996479,2
2.219634243,0.0008726582,62684.26027,176.7602242,0.014015724,2
2.217324843,0.0008732801,62665.43109,176.5748095,0.01403497,2
2.215015443,0.0008739019,62646.60191,176.3893947,0.014054215,2
2.212706043,0.0008745237,62627.77273,176.20398,0.014073461,2
2.210396643,0.0008751455,62608.94354,176.0185652,0.014092706,2
2.208087243,0.0008757674,62590.11436,175.8331504,0.014111952,2
2.205777843,0.0008763892,62571.28518,175.6477357,0.014131197,2
2.203468443,0.0008770110,62552.456,175.4623209,0.014150442,2
2.201159043,0.0008776328,62533.62682,175.2769062,0.014169688,2
2.198849643,0.0008782547,62514.79764,175.0914914,0.014188933,2
2.196540243,0.0008788765,62495.96846,174.9060767,0.014208179,2
2.194230843,0.0008794983,62477.13927,174.7206619,0.014227424,2
2.191921443,0.0008801201,62458.31009,174.5352471,0.01424667,2
2.189612043,0.0008807420,62439.48091,174.3498324,0.014265915,2
2.187302643,0.0008813638,62420.65173,174.1644176,0.01428516,2
2.184993243,0.0008819856,62401.82255,173.9790029,0.014304406,2
2.182683843,0.0008826074,62382.99337,173.7935881,0.014323651,2
2.180374443,0.0008832293,62364.16418,173.6081734,0.014342897,2
2.178065043,0.0008838511,62345.335,173.4227586,0.014362142,2
2.175755643,0.0008844729,62326.50582,173.2373439,0.014381387,2
2.173446243,0.0008850947,62307.67664,173.0519291,0.014400633,2
2.171136843,0.0008857166,62288.84746,172.8665143,0.014419878,2
2.168827443,0.0008863384,62270.01828,172.6810996,0.014439124,2
2.166518043,0.0008869602,62251.1891,172.4956848,0.014458369,2
2.164208643,0.0008875820,62232.35991,172.3102701,0.014477615,2
2.161899243,0.0008882039,62213.53073,172.1248553,0.01449686,2
2.159589843,0.0008888257,62194.70155,171.9394406,0.014516105,2
2.157280443,0.0008894475,62175.87237,171.7540258,0.014535351,2
2.154971042,0.0008900693,62157.04319,171.568611,0.014554596,2
2.152661642,0.0008906912,62138.21401,171.3831963,0.014573842,2
2.150352242,0.0008913130,62119.38483,171.1977815,0.014593087,2
2.148042842,0.0008919348,62100.55564,171.0123668,0.014612333,2
2.145733442,0.0008925566,62081.72646,170.826952,0.014631578,2
2.143424042,0.0008931785,62062.89728,170.6415373,0.014650823,2
2.141114642,0.0008938003,62044.0681,170.4561225,0.014670069,2
2.138805242,0.0008944221,62025.23892,170.2707077,0.014689314,2
2.136495842,0.0008950439,62006.40974,170.085293,0.01470856,2
2.134186442,0.0008956658,61987.58055,169.8998782,0.014727805,2
2.131877042,0.0008962876,61968.75137,169.7144635,0.014747051,2
2.129567642,0.0008969094,61949.92219,169.5290487,0.014766296,2
2.127258242,0.0008975312,61931.09301,169.343634,0.014785541,2
2.124948842,0.0008981531,61912.26383,169.1582192,0.014804787,2
2.122639442,0.0008987749,61893.43465,168.9728044,0.014824032,2
2.120330042,0.0008993967,61874.60547,168.7873897,0.014843278,2
2.118020642,0.0009000185,61855.77628,168.6019749,0.014862523,2
2.115711242,0.0009006404,61836.9471,168.4165602,0.014881769,2
2.113401842,0.0009012622,61818.11792,168.2311454,0.014901014,2
2.111092442,0.0009018840,61799.28874,168.0457307,0.014920259,2
2.108783042,0.0009025058,61780.45956,167.8603159,0.014939505,2
2.106473642,0.0009031277,61761.63038,167.6749011,0.01495875,2
2.104164242,0.0009037495,61742.8012,167.4894864,0.014977996,2
2.101854842,0.0009043713,61723.97201,167.3040716,0.014997241,2
2.099545442,0.0009049931,61705.14283,167.1186569,0.015016487,2
2.097236042,0.0009056150,61686.31365,166.9332421,0.015035732,2
2.094926642,0.0009062368,61667.48447,166.7478274,0.015054977,2
2.092617242,0.0009068586,61648.65529,166.5624126,0.015074223,2
2.090307842,0.0009074804,61629.82611,166.3769978,0.015093468,2
2.087998442,0.0009081023,61610.99692,166.1915831,0.015112714,2
2.085689042,0.0009087241,61592.16774,166.0061683,0.015131959,2
2.083379642,0.0009093459,61573.33856,165.8207536,0.015151204,2
2.081070242,0.0009099677,61554.50938,165.6353388,0.01517045,2
2.078760842,0.0009105896,61535.6802,165.4499241,0.015189695,2
2.076451441,0.0009112114,61516.85102,165.2645093,0.015208941,2
2.074142041,0.0009118332,61498.02184,165.0790946,0.015228186,2
2.071832641,0.0009124550,61479.19265,164.8936798,0.015247432,2
2.069523241,0.0009130769,61460.36347,164.708265,0.015266677,2
2.067213841,0.0009136987,61441.53429,164.5228503,0.015285922,2
2.064904441,0.0009143205,61422.70511,164.3374355,0.015305168,2
2.062595041,0.0009149423,61403.87593,164.1520208,0.015324413,2
2.060285641,0.0009155642,61385.04675,163.966606,0.015343659,2
2.057976241,0.0009161860,61366.21757,163.7811913,0.015362904,2
2.055666841,0.0009168078,61347.38838,163.5957765,0.01538215,2
2.053357441,0.0009174296,61328.5592,163.4103617,0.015401395,2
2.051048041,0.0009180515,61309.73002,163.224947,0.01542064,2
2.048738641,0.0009186733,61290.90084,163.0395322,0.015439886,2
2.046429241,0.0009192951,61272.07166,162.8541175,0.015459131,2
2.044119841,0.0009199169,61253.24248,162.6687027,0.015478377,2
2.041810441,0.0009205388,61234.41329,162.483288,0.015497622,2
2.039501041,0.0009211606,61215.58411,162.2978732,0.015516868,2
2.037191641,0.0009217824,61196.75493,162.1124584,0.015536113,2
2.034882241,0.0009224042,61177.92575,161.9270437,0.015555358,2
2.032572841,0.0009230261,61159.09657,161.7416289,0.015574604,2
2.030263441,0.0009236479,61140.26739,161.5562142,0.015593849,2
2.027954041,0.0009242697,61121.43821,161.3707994,0.015613095,2
2.025644641,0.0009248915,61102.60902,161.1853847,0.01563234,2
2.023335241,0.0009255134,61083.77984,160.9999699,0.015651586,2
2.021025841,0.0009261352,61064.95066,160.8145551,0.015670831,2
2.018716441,0.0009267570,61046.12148,160.6291404,0.015690076,2
2.016407041,0.0009273788,61027.2923,160.4437256,0.015709322,2
2.014097641,0.0009280007,61008.46312,160.2583109,0.015728567,2
2.011788241,0.0009286225,60989.63394,160.0728961,0.015747813,2
2.009478841,0.0009292443,60970.80475,159.8874814,0.015767058,2
2.007169441,0.0009298661,60951.97557,159.7020666,0.015786303,2
2.004860041,0.0009304880,60933.14639,159.5166518,0.015805549,2
2.002550641,0.0009311098,60914.31721,159.3312371,0.015824794,2
2.00024124,0.0009317316,60895.48803,159.1458223,0.01584404,2
1.99793184,0.0009323534,60876.65885,158.9604076,0.015863285,2
1.99562244,0.0009329753,60857.82966,158.7749928,0.015882531,2
1.99331304,0.0009335971,60839.00048,158.5895781,0.015901776,2
1.99100364,0.0009342189,60820.1713,158.4041633,0.015921021,2
1.98869424,0.0009348407,60801.34212,158.2187485,0.015940267,2
1.98638484,0.0009354626,60782.51294,158.0333338,0.015959512,2
1.98407544,0.0009360844,60763.68376,157.847919,0.015978758,2
1.98176604,0.0009367062,60744.85458,157.6625043,0.015998003,2
1.97945664,0.0009373280,60726.02539,157.4770895,0.016017249,2
1.97714724,0.0009379499,60707.19621,157.2916748,0.016036494,2
1.97483784,0.0009385717,60688.36703,157.10626,0.016055739,2
1.97252844,0.0009391935,60669.53785,156.9208452,0.016074985,2
1.97021904,0.0009398153,60650.70867,156.7354305,0.01609423,2
1.96790964,0.0009404372,60631.87949,156.5500157,0.016113476,2
1.96560024,0.0009410590,60613.05031,156.364601,0.016132721,2
1.96329084,0.0009416808,60594.22112,156.1791862,0.016151967,2
1.96098144,0.0009423026,60575.39194,155.9937715,0.016171212,2
1.95867204,0.0009429245,60556.56276,155.8083567,0.016190457,2
1.95636264,0.0009435463,60537.73358,155.622942,0.016209703,2
1.95405324,0.0009441681,60518.9044,155.4375272,0.016228948,2
1.95174384,0.0009447899,60500.07522,155.2521124,0.016248194,2
1.94943444,0.0009454118,60481.24603,155.0666977,0.016267439,2
1.94712504,0.0009460336,60462.41685,154.8812829,0.016286685,2
1.94481564,0.0009466554,60443.58767,154.6958682,0.01630593,2
1.94250624,0.0009472772,60424.75849,154.5104534,0.016325175,2
1.94019684,0.0009478991,60405.92931,154.3250387,0.016344421,2
1.93788744,0.0009485209,60387.10013,154.1396239,0.016363666,2
1.93557804,0.0009491427,60368.27095,153.9542091,0.016382912,2
1.93326864,0.0009497645,60349.44176,153.7687944,0.016402157,2
1.93095924,0.0009503864,60330.61258,153.5833796,0.016421402,2
1.92864984,0.0009510082,60311.7834,153.3979649,0.016440648,2
1.92634044,0.0009516300,60292.95422,153.2125501,0.016459893,2
1.924031039,0.0009522518,60274.12504,153.0271354,0.016479139,2
1.921721639,0.0009528737,60255.29586,152.8417206,0.016498384,2
1.919412239,0.0009534955,60236.46668,152.6563058,0.01651763,2
1.917102839,0.0009541173,60217.63749,152.4708911,0.016536875,2
1.914793439,0.0009547391,60198.80831,152.2854763,0.01655612,2
1.912484039,0.0009553610,60179.97913,152.1000616,0.016575366,2
1.910174639,0.0009559828,60161.14995,151.9146468,0.016594611,2
1.907865239,0.0009566046,60142.32077,151.7292321,0.016613857,2
1.905555839,0.0009572264,60123.49159,151.5438173,0.016633102,2
1.903246439,0.0009578483,60104.6624,151.3584025,0.016652348,2
1.900937039,0.0009584701,60085.83322,151.1729878,0.016671593,2
1.898627639,0.0009590919,60067.00404,150.987573,0.016690838,2
1.896318239,0.0009597137,60048.17486,150.8021583,0.016710084,2
1.894008839,0.0009603356,60029.34568,150.6167435,0.016729329,2
1.891699439,0.0009609574,60010.5165,150.4313288,0.016748575,2
1.889390039,0.0009615792,59991.68732,150.245914,0.01676782,2
1.887080639,0.0009622010,59972.85813,150.0604992,0.016787066,2
1.884771239,0.0009628229,59954.02895,149.8750845,0.016806311,2
1.882461839,0.0009634447,59935.19977,149.6896697,0.016825556,2
1.880152439,0.0009640665,59916.37059,149.504255,0.016844802,2
1.877843039,0.0009646883,59897.54141,149.3188402,0.016864047,2
1.875533639,0.0009653102,59878.71223,149.1334255,0.016883293,2
1.873224239,0.0009659320,59859.88305,148.9480107,0.016902538,2
1.870914839,0.0009665538,59841.05386,148.7625959,0.016921784,2
1.868605439,0.0009671756,59822.22468,148.5771812,0.016941029,2
1.866296039,0.0009677975,59803.3955,148.3917664,0.016960274,2
1.863986639,0.0009684193,59784.56632,148.2063517,0.01697952,2
1.861677239,0.0009690411,59765.73714,148.0209369,0.016998765,2
1.859367839,0.0009696629,59746.90796,147.8355222,0.017018011,2
1.857058439,0.0009702848,59728.07877,147.6501074,0.017037256,2
1.854749039,0.0009709066,59709.24959,147.4646927,0.017056501,2
1.852439639,0.0009715284,59690.42041,147.2792779,0.017075747,2
1.850130239,0.0009721502,59671.59123,147.0938631,0.017094992,2
1.847820839,0.0009727721,59652.76205,146.9084484,0.017114238,2
1.845511438,0.0009733939,59633.93287,146.7230336,0.017133483,2
1.843202038,0.0009740157,59615.10369,146.5376189,0.017152729,2
1.840892638,0.0009746375,59596.2745,146.3522041,0.017171974,2
1.838583238,0.0009752594,59577.44532,146.1667894,0.017191219,2
1.836273838,0.0009758812,59558.61614,145.9813746,0.017210465,2
1.833964438,0.0009765030,59539.78696,145.7959598,0.01722971,2
1.831655038,0.0009771248,59520.95778,145.6105451,0.017248956,2
1.829345638,0.0009777467,59502.1286,145.4251303,0.017268201,2
1.827036238,0.0009783685,59483.29942,145.2397156,0.017287447,2
1.824726838,0.0009789903,59464.47023,145.0543008,0.017306692,2
1.822417438,0.0009796121,59445.64105,144.8688861,0.017325937,2
1.820108038,0.0009802340,59426.81187,144.6834713,0.017345183,2
1.817798638,0.0009808558,59407.98269,144.4980565,0.017364428,2
1.815489238,0.0009814776,59389.15351,144.3126418,0.017383674,2
1.813179838,0.0009820994,59370.32433,144.127227,0.017402919,2
1.810870438,0.0009827213,59351.49514,143.9418123,0.017422165,2
1.808561038,0.0009833431,59332.66596,143.7563975,0.01744141,2
1.806251638,0.0009839649,59313.83678,143.5709828,0.017460655,2
1.803942238,0.0009845867,59295.0076,143.385568,0.017479901,2
1.801632838,0.0009852086,59276.17842,143.2001532,0.017499146,2
1.799323438,0.0009858304,59257.34924,143.0147385,0.017518392,2
4.63,0.0000012097,99.3,325.99,0.00093,2
4.57,0.0000133822,314.53,356.15,0.00093,2
